dataset,spectrum_id,query_id,true compound name if available,true SMILES,true InChIKey,true molecular formula,PFAS class/subclass if available,precursor m/z,ion mode,adduct,number of candidates,FragAnnotor true rank,FragAnnotor top-1 candidate SMILES,FragAnnotor top-1 candidate InChIKey,FragAnnotor top-1 score,FragAnnotor status,FragAnnotor native_or_fallback,CFM-ID true rank,CFM-ID top-1 candidate SMILES,CFM-ID top-1 candidate InChIKey,CFM-ID top-1 score,CFM-ID status,CFM-ID native_or_fallback,SIRIUS true rank,SIRIUS top-1 candidate SMILES,SIRIUS top-1 candidate InChIKey,SIRIUS top-1 score,SIRIUS status,SIRIUS native_or_fallback,MS2DeepScore true rank,MS2DeepScore top-1 candidate SMILES,MS2DeepScore top-1 candidate InChIKey,MS2DeepScore top-1 score,MS2DeepScore status,MS2DeepScore native_or_fallback,top-1 Tanimoto similarity,whether FragAnnotor beats CFM-ID,rank improvement over CFM-ID,whether FragAnnotor beats SIRIUS,rank improvement over SIRIUS,whether FragAnnotor beats MS2DeepScore,rank improvement over MS2DeepScore,failure category if applicable
CASMI2022,74,74,,CCC(C)C(CC)C(N)=O,CASMI_MOL_1196866,C8H17NO,,144.138018811886,P,[M+H]+,2001,1.0,CCC(C)C(CC)C(N)=O,CASMI_MOL_1196866,0.8494021458096402,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CCC(C)C(CC)C(N)=O,CASMI_MOL_1196866,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,75,75,,COC(=O)c1csc(C(=O)c2c[nH]c3ccccc23)n1,CASMI_MOL_1196867,C14H10N2O3S,,287.048180621777,P,[M+H]+,2001,1.0,COC(=O)c1csc(C(=O)c2c[nH]c3ccccc23)n1,CASMI_MOL_1196867,0.8483948565140598,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,COC(=O)c1csc(C(=O)c2c[nH]c3ccccc23)n1,CASMI_MOL_1196867,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,76,76,,CC(C)=CCCC(C)=CCCC1=CCC(C(C)=CCO)OC1,CASMI_MOL_1196812,C20H32O2,,305.247069182952,P,[M+H]+,2001,1916.0,CCCCCCCCCCCc1ccc(C(=O)OC)cc1C,CASMI_MOL_112477,0.8471664340314441,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1916.0,CCCCCCCCCCCc1ccc(C(=O)OC)cc1C,CASMI_MOL_112477,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.08571428571428572,False,,False,0.0,False,,missed_top10
CASMI2022,77,77,,CC1=C2CC(C(C)(C)OC3OC(CO)C(O)C(O)C3O)CCC2(C)CCC1=O,CASMI_MOL_1196868,C21H34O7,,399.237181334685,P,[M+H]+,2001,1.0,CC1=C2CC(C(C)(C)OC3OC(CO)C(O)C(O)C3O)CCC2(C)CCC1=O,CASMI_MOL_1196868,0.8473949416686029,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC1=C2CC(C(C)(C)OC3OC(CO)C(O)C(O)C3O)CCC2(C)CCC1=O,CASMI_MOL_1196868,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,78,78,,CCCNC(N)=O,CASMI_MOL_1196869,C4H10N2O,,103.086471920208,P,[M+H]+,787,1.0,CCCNC(N)=O,CASMI_MOL_1196869,0.8722649963954817,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CCCNC(N)=O,CASMI_MOL_1196869,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,79,79,,C=c1cc(O)[nH]c1=CC=C(C)CC=CC(CCC=C(C)C)C(=O)O,CASMI_MOL_1196870,C20H27NO3,,330.205834046795,P,[M+H]+,2001,1.0,C=c1cc(O)[nH]c1=CC=C(C)CC=CC(CCC=C(C)C)C(=O)O,CASMI_MOL_1196870,0.8463716742218768,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,C=c1cc(O)[nH]c1=CC=C(C)CC=CC(CCC=C(C)C)C(=O)O,CASMI_MOL_1196870,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,8,8,,CC1(C(O)COC2OC(CO)C(O)C(O)C2O)CCC2C3(C)CCCC(C)(C(=O)O)C3CC(O)C2(O)C1,CASMI_MOL_1196795,C26H44O11,,555.276974904429,P,[M+Na]+,1910,1.0,CC1(C(O)COC2OC(CO)C(O)C(O)C2O)CCC2C3(C)CCCC(C)(C(=O)O)C3CC(O)C2(O)C1,CASMI_MOL_1196795,0.8483415864440524,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC1(C(O)COC2OC(CO)C(O)C(O)C2O)CCC2C3(C)CCCC(C)(C(=O)O)C3CC(O)C2(O)C1,CASMI_MOL_1196795,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,80,80,,CC(=O)OC1C(=O)C=C(C)C2C=c3c(C)c(O)oc3=CC21C,CASMI_MOL_1196871,C17H18O5,,303.122479714061,P,[M+H]+,2001,1.0,CC(=O)OC1C(=O)C=C(C)C2C=c3c(C)c(O)oc3=CC21C,CASMI_MOL_1196871,0.8626969591247354,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC(=O)OC1C(=O)C=C(C)C2C=c3c(C)c(O)oc3=CC21C,CASMI_MOL_1196871,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,81,81,,CC(=CCCC=C(C)CCC1OC(C(C)(C)OC2OC(CO)C(O)C(O)C2O)CCC1(C)O)CCC1OC(C(C)(C)O)CCC1(C)O,CASMI_MOL_1196872,C36H64O11,,695.433174080825,P,[M+Na]+,276,36.0,COCC(C)(C)c1cc(C(C)(C)C)cc(C(C)(C)COC)c1P=Pc1c(C(C)(C)COC)cc(C(C)(C)C)cc1C(C)(C)COC,CASMI_MOL_431454,0.1997083833606507,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,,,,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.06329113924050633,False,,False,,False,,missed_top10
CASMI2022,82,82,,O=C1CCN(C2CC2)CC1,CASMI_MOL_1196873,C8H13NO,,140.106780463631,P,[M+H]+,2001,1.0,O=C1CCN(C2CC2)CC1,CASMI_MOL_1196873,0.8711490168670882,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,O=C1CCN(C2CC2)CC1,CASMI_MOL_1196873,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,83,83,,CCCCC=CCC(C(=O)O)C(C)C(=O)O,CASMI_MOL_1196874,C12H20O4,,229.143216539695,P,[M+H]+,2001,1.0,CCCCC=CCC(C(=O)O)C(C)C(=O)O,CASMI_MOL_1196874,0.8543044423834414,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CCCCC=CCC(C(=O)O)C(C)C(=O)O,CASMI_MOL_1196874,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,84,84,,CC1(C)C(=O)C=CC2(C)C3CCC4CC3(CCC12)CC4(O)CO,CASMI_MOL_1196852,C20H30O3,,319.226464781691,P,[M+H]+,2001,1.0,CC1(C)C(=O)C=CC2(C)C3CCC4CC3(CCC12)CC4(O)CO,CASMI_MOL_1196852,0.86195475182609,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC1(C)C(=O)C=CC2(C)C3CCC4CC3(CCC12)CC4(O)CO,CASMI_MOL_1196852,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,85,85,,CC(C)=CCCC(=CCCC(C)=CC1C(=O)CC(C)C1=O)C(=O)O,CASMI_MOL_1196834,C20H28O4,,355.1875765972,P,[M+Na]+,2001,1.0,CC(C)=CCCC(=CCCC(C)=CC1C(=O)CC(C)C1=O)C(=O)O,CASMI_MOL_1196834,0.8099036284018228,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC(C)=CCCC(=CCCC(C)=CC1C(=O)CC(C)C1=O)C(=O)O,CASMI_MOL_1196834,0.9410583241894792,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,86,86,,CC1(CO)C(=O)CCC2(C)C3CC4CCC3(CCC12)CC4(O)CO,CASMI_MOL_1196875,C20H32O4,,359.218938552257,P,[M+Na]+,2001,1.0,CC1(CO)C(=O)CCC2(C)C3CC4CCC3(CCC12)CC4(O)CO,CASMI_MOL_1196875,0.8487475149272656,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC1(CO)C(=O)CCC2(C)C3CC4CCC3(CCC12)CC4(O)CO,CASMI_MOL_1196875,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,87,87,,COc1ccc2[nH]ccc2c1,CASMI_MOL_1196876,C9H9NO,,148.075452106098,P,[M+H]+,2001,1.0,COc1ccc2[nH]ccc2c1,CASMI_MOL_1196876,0.8526967843697071,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,COc1ccc2[nH]ccc2c1,CASMI_MOL_1196876,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,88,88,,Cn1cncc1C(N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,CASMI_MOL_1196877,C27H22Cl2N4O,,489.123474121094,P,[M+H]+,2001,246.0,NN=C(C=Nc1ccc(C(=O)O)c(O)c1)c1cncc(-c2cn(-c3ccc(C(=O)O)c(O)c3)nn2)n1,CASMI_MOL_456110,0.8017886474902486,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,NN=C(C=Nc1ccc(C(=O)O)c(O)c1)c1cncc(-c2cn(-c3ccc(C(=O)O)c(O)c3)nn2)n1,CASMI_MOL_456110,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.09900990099009901,False,,False,,False,,missed_top10
CASMI2022,89,89,,CC1C=CC2=C(OC(C(C)CO)C2(C)C)C1C=O,CASMI_MOL_1196805,C15H22O3,,251.163883088621,P,[M+H]+,2001,1.0,CC1C=CC2=C(OC(C(C)CO)C2(C)C)C1C=O,CASMI_MOL_1196805,0.8734228670026306,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC1C=CC2=C(OC(C(C)CO)C2(C)C)C1C=O,CASMI_MOL_1196805,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,9,9,,Cc1ccc(C2(c3ccc(C)c(O)c3)OC(=O)c3ccccc32)cc1O,CASMI_MOL_1196796,C22H18O4,,347.12743382156,P,[M+H]+,2001,1.0,Cc1ccc(C2(c3ccc(C)c(O)c3)OC(=O)c3ccccc32)cc1O,CASMI_MOL_1196796,0.8485793212174022,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,Cc1ccc(C2(c3ccc(C)c(O)c3)OC(=O)c3ccccc32)cc1O,CASMI_MOL_1196796,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,90,90,,CCC(C)C1C(CO)=CC2CC(C)CC(C)C2C1(C)C(=O)CCO,CASMI_MOL_1196878,C21H36O3,,337.273519236211,P,[M+H]+,1959,1.0,CCC(C)C1C(CO)=CC2CC(C)CC(C)C2C1(C)C(=O)CCO,CASMI_MOL_1196878,0.8495011897615667,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CCC(C)C1C(CO)=CC2CC(C)CC(C)C2C1(C)C(=O)CCO,CASMI_MOL_1196878,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,91,91,,CC(C)=CCCC1=CCCC(C)(C(O)C(O)c2occc2C)OC1=O,CASMI_MOL_1196847,C20H28O5,,371.182586369526,P,[M+Na]+,2001,1.0,CC(C)=CCCC1=CCCC(C)(C(O)C(O)c2occc2C)OC1=O,CASMI_MOL_1196847,0.8756270399441543,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC(C)=CCCC1=CCCC(C)(C(O)C(O)c2occc2C)OC1=O,CASMI_MOL_1196847,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,92,92,,C=CC(C)(CCC=C(CO)CCC=C(C)CC(=O)CC(C)C(=O)OC)OC1OC(CO)C(O)C(O)C1O,CASMI_MOL_1196880,C27H44O10,,551.281937260959,P,[M+Na]+,1729,1.0,C=CC(C)(CCC=C(CO)CCC=C(C)CC(=O)CC(C)C(=O)OC)OC1OC(CO)C(O)C(O)C1O,CASMI_MOL_1196880,0.8475724348128437,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,C=CC(C)(CCC=C(CO)CCC=C(C)CC(=O)CC(C)C(=O)OC)OC1OC(CO)C(O)C(O)C1O,CASMI_MOL_1196880,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,93,93,,Cc1ccccc1NC(=O)c1cc2ccccc2cc1O,CASMI_MOL_1196881,C18H15NO2,,278.117219218254,P,[M+H]+,2001,1.0,Cc1ccccc1NC(=O)c1cc2ccccc2cc1O,CASMI_MOL_1196881,0.8479833623038833,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,Cc1ccccc1NC(=O)c1cc2ccccc2cc1O,CASMI_MOL_1196881,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,94,94,,CCCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCCCC,CASMI_MOL_1196882,C34H58O4,,531.4400905022,P,[M+H]+,347,1.0,CCCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCCCC,CASMI_MOL_1196882,0.8119318756800185,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,13.0,CC(C)NCCOCCCOCC(=O)C(C)CCC(C)NCCCCCOCCCOCC(=O)C(C)C,CASMI_MOL_475175,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,True,12.0,False,,
CASMI2022,95,95,,CC(=O)OC1CC2C(CCC3=CC(OC4OC(C)C(O)C(O)C4O)CCC32C)C2(O)CCC(c3ccc(=O)oc3)C12C,CASMI_MOL_1196883,C32H44O10,,589.299949560662,P,[M+H]+,1877,1.0,CC(=O)OC1CC2C(CCC3=CC(OC4OC(C)C(O)C(O)C4O)CCC32C)C2(O)CCC(c3ccc(=O)oc3)C12C,CASMI_MOL_1196883,0.8476151697735113,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC(=O)OC1CC2C(CCC3=CC(OC4OC(C)C(O)C(O)C4O)CCC32C)C2(O)CCC(c3ccc(=O)oc3)C12C,CASMI_MOL_1196883,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,96,96,,CC(=O)OCC1(O)CC23CCC4C(C)(COC(C)=O)C(=O)CCC4(C)C2CCC1C3,CASMI_MOL_1196884,C24H36O6,,421.2579102945,P,[M+H]+,2001,1.0,CC(=O)OCC1(O)CC23CCC4C(C)(COC(C)=O)C(=O)CCC4(C)C2CCC1C3,CASMI_MOL_1196884,0.8476032651545224,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC(=O)OCC1(O)CC23CCC4C(C)(COC(C)=O)C(=O)CCC4(C)C2CCC1C3,CASMI_MOL_1196884,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,97,97,,CC1(CCOC2OC(CO)C(O)C(O)C2O)CCC2C(OC(=O)CC3C(C)(C(=O)O)CCCC23C)C1O,CASMI_MOL_1196885,C26H42O11,,553.261576373118,P,[M+Na]+,2001,1.0,CC1(CCOC2OC(CO)C(O)C(O)C2O)CCC2C(OC(=O)CC3C(C)(C(=O)O)CCCC23C)C1O,CASMI_MOL_1196885,0.8594869298292139,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC1(CCOC2OC(CO)C(O)C(O)C2O)CCC2C(OC(=O)CC3C(C)(C(=O)O)CCCC23C)C1O,CASMI_MOL_1196885,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,98,98,,CCOc1ccc(-c2nc3cc(-c4nc5cc(N6CCN(C)CC6)ccc5[nH]4)ccc3[nH]2)cc1,CASMI_MOL_1196886,C27H28N6O,,453.238635252155,P,[M+H]+,2001,1844.0,C=C(C)C(=C)Oc1ccc(-c2ccc(-c3ccc(CCCOC(=O)C(=C)C)cc3)cc2C)cc1,CASMI_MOL_486666,0.7731907044991256,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1844.0,C=C(C)C(=C)Oc1ccc(-c2ccc(-c3ccc(CCCOC(=O)C(=C)C)cc3)cc2C)cc1,CASMI_MOL_486666,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.14457831325301204,False,,False,0.0,False,,missed_top10
CASMI2022,99,99,,Oc1ccc(C=C2c3cc(O)cc(O)c3C(c3ccc(O)cc3)C2c2cc(O)cc(O)c2)cc1,CASMI_MOL_1196887,C28H22O6,,455.1485326536,P,[M+H]+,2001,1.0,Oc1ccc(C=C2c3cc(O)cc(O)c3C(c3ccc(O)cc3)C2c2cc(O)cc(O)c2)cc1,CASMI_MOL_1196887,0.8490228320192683,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,Oc1ccc(C=C2c3cc(O)cc(O)c3C(c3ccc(O)cc3)C2c2cc(O)cc(O)c2)cc1,CASMI_MOL_1196887,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
